start,start_date,start_time,end,end_date,end_time,@LulaOficial_mentions,@LulaOficial_mentions_without_retweet,@jairbolsonaro_mentions,@jairbolsonaro_mentions_without_retweet,@cirogomes_mentions,@cirogomes_mentions_without_retweet,@simonetebetbr_mentions,@simonetebetbr_mentions_without_retweet
2022-09-13 10:00:00-03:00,2022-09-13,10:00:00,2022-09-13 11:00:00-03:00,2022-09-13,11:00:00,9641,5558,10339,3531,1182,539,161,126
2022-09-13 11:00:00-03:00,2022-09-13,11:00:00,2022-09-13 12:00:00-03:00,2022-09-13,12:00:00,11088,6623,12166,3692,1293,730,143,113
2022-09-13 12:00:00-03:00,2022-09-13,12:00:00,2022-09-13 13:00:00-03:00,2022-09-13,13:00:00,10289,6210,10759,3287,1397,636,139,107
2022-09-13 13:00:00-03:00,2022-09-13,13:00:00,2022-09-13 14:00:00-03:00,2022-09-13,14:00:00,10775,6344,11094,3685,1901,903,163,137
2022-09-13 14:00:00-03:00,2022-09-13,14:00:00,2022-09-13 15:00:00-03:00,2022-09-13,15:00:00,8515,5085,10529,3394,1501,712,117,98
2022-09-13 15:00:00-03:00,2022-09-13,15:00:00,2022-09-13 16:00:00-03:00,2022-09-13,16:00:00,9375,5273,9216,3076,1088,505,192,130
2022-09-13 16:00:00-03:00,2022-09-13,16:00:00,2022-09-13 17:00:00-03:00,2022-09-13,17:00:00,8642,4888,8601,2734,1861,747,374,241
2022-09-13 17:00:00-03:00,2022-09-13,17:00:00,2022-09-13 18:00:00-03:00,2022-09-13,18:00:00,9834,5252,11361,3123,1528,629,277,169
2022-09-13 18:00:00-03:00,2022-09-13,18:00:00,2022-09-13 19:00:00-03:00,2022-09-13,19:00:00,10444,5482,10791,2993,1365,592,232,175
2022-09-13 19:00:00-03:00,2022-09-13,19:00:00,2022-09-13 20:00:00-03:00,2022-09-13,20:00:00,11739,6139,10270,2790,2316,1035,283,208
2022-09-13 20:00:00-03:00,2022-09-13,20:00:00,2022-09-13 21:00:00-03:00,2022-09-13,21:00:00,11791,6138,12125,3530,2163,824,339,269
2022-09-13 21:00:00-03:00,2022-09-13,21:00:00,2022-09-13 22:00:00-03:00,2022-09-13,22:00:00,11647,5949,14666,3523,1614,642,232,169
2022-09-13 22:00:00-03:00,2022-09-13,22:00:00,2022-09-13 23:00:00-03:00,2022-09-13,23:00:00,10852,5610,19484,3727,2718,1195,215,165
2022-09-13 23:00:00-03:00,2022-09-13,23:00:00,2022-09-14 00:00:00-03:00,2022-09-14,00:00:00,7920,4112,13332,2740,1341,634,134,113
2022-09-14 00:00:00-03:00,2022-09-14,00:00:00,2022-09-14 01:00:00-03:00,2022-09-14,01:00:00,4914,2572,7849,1744,937,418,89,47
2022-09-14 01:00:00-03:00,2022-09-14,01:00:00,2022-09-14 02:00:00-03:00,2022-09-14,02:00:00,2395,1257,3916,921,497,225,56,46
2022-09-14 02:00:00-03:00,2022-09-14,02:00:00,2022-09-14 03:00:00-03:00,2022-09-14,03:00:00,1501,752,2229,609,250,127,34,30
2022-09-14 03:00:00-03:00,2022-09-14,03:00:00,2022-09-14 04:00:00-03:00,2022-09-14,04:00:00,1083,510,1644,368,182,67,20,10
2022-09-14 04:00:00-03:00,2022-09-14,04:00:00,2022-09-14 05:00:00-03:00,2022-09-14,05:00:00,1046,472,1846,383,174,62,21,14
2022-09-14 05:00:00-03:00,2022-09-14,05:00:00,2022-09-14 06:00:00-03:00,2022-09-14,06:00:00,1606,818,3081,507,260,108,14,10
2022-09-14 06:00:00-03:00,2022-09-14,06:00:00,2022-09-14 07:00:00-03:00,2022-09-14,07:00:00,3227,1787,6054,1299,1013,475,57,44
2022-09-14 07:00:00-03:00,2022-09-14,07:00:00,2022-09-14 08:00:00-03:00,2022-09-14,08:00:00,5034,2942,9295,2112,1496,769,375,267
2022-09-14 08:00:00-03:00,2022-09-14,08:00:00,2022-09-14 09:00:00-03:00,2022-09-14,09:00:00,6109,3432,8921,2254,2669,1504,663,489
2022-09-14 09:00:00-03:00,2022-09-14,09:00:00,2022-09-14 10:00:00-03:00,2022-09-14,10:00:00,6279,3457,9737,2366,4077,2320,999,785
2022-09-14 10:00:00-03:00,2022-09-14,10:00:00,2022-09-14 11:00:00-03:00,2022-09-14,11:00:00,6817,3819,11857,2795,3865,2148,646,467
2022-09-14 11:00:00-03:00,2022-09-14,11:00:00,2022-09-14 12:00:00-03:00,2022-09-14,12:00:00,6474,3666,10682,2513,2859,1499,529,373
2022-09-14 12:00:00-03:00,2022-09-14,12:00:00,2022-09-14 13:00:00-03:00,2022-09-14,13:00:00,6860,3769,9540,2319,2729,1392,499,350
2022-09-14 13:00:00-03:00,2022-09-14,13:00:00,2022-09-14 14:00:00-03:00,2022-09-14,14:00:00,10240,5176,9701,2207,2499,1320,458,348
2022-09-14 14:00:00-03:00,2022-09-14,14:00:00,2022-09-14 15:00:00-03:00,2022-09-14,15:00:00,8051,4447,7256,2022,2710,1572,300,218
2022-09-14 15:00:00-03:00,2022-09-14,15:00:00,2022-09-14 16:00:00-03:00,2022-09-14,16:00:00,6857,3680,6424,1770,2560,1555,308,253
2022-09-14 16:00:00-03:00,2022-09-14,16:00:00,2022-09-14 17:00:00-03:00,2022-09-14,17:00:00,7544,3983,6518,1831,2450,1438,261,195
2022-09-14 17:00:00-03:00,2022-09-14,17:00:00,2022-09-14 18:00:00-03:00,2022-09-14,18:00:00,7385,3865,6238,1800,2157,1156,226,175
2022-09-14 18:00:00-03:00,2022-09-14,18:00:00,2022-09-14 19:00:00-03:00,2022-09-14,19:00:00,7337,4090,11387,2729,2597,1315,273,136
2022-09-14 19:00:00-03:00,2022-09-14,19:00:00,2022-09-14 20:00:00-03:00,2022-09-14,20:00:00,8812,4704,10327,2275,2363,1311,193,151
2022-09-14 20:00:00-03:00,2022-09-14,20:00:00,2022-09-14 21:00:00-03:00,2022-09-14,21:00:00,8521,4610,8985,2207,2458,1231,206,159
2022-09-14 21:00:00-03:00,2022-09-14,21:00:00,2022-09-14 22:00:00-03:00,2022-09-14,22:00:00,8986,4545,11374,2974,2779,1326,212,148
2022-09-14 22:00:00-03:00,2022-09-14,22:00:00,2022-09-14 23:00:00-03:00,2022-09-14,23:00:00,10508,5196,8789,2082,2077,1091,216,162
2022-09-14 23:00:00-03:00,2022-09-14,23:00:00,2022-09-15 00:00:00-03:00,2022-09-15,00:00:00,10479,5317,8434,1885,1814,946,127,94
2022-09-15 00:00:00-03:00,2022-09-15,00:00:00,2022-09-15 01:00:00-03:00,2022-09-15,01:00:00,5740,2824,5307,1166,1112,523,90,69
2022-09-15 01:00:00-03:00,2022-09-15,01:00:00,2022-09-15 02:00:00-03:00,2022-09-15,02:00:00,2739,1361,2756,707,607,300,45,28
2022-09-15 02:00:00-03:00,2022-09-15,02:00:00,2022-09-15 03:00:00-03:00,2022-09-15,03:00:00,1582,758,1597,387,369,181,41,28
2022-09-15 03:00:00-03:00,2022-09-15,03:00:00,2022-09-15 04:00:00-03:00,2022-09-15,04:00:00,996,424,1084,223,213,107,26,17
2022-09-15 04:00:00-03:00,2022-09-15,04:00:00,2022-09-15 05:00:00-03:00,2022-09-15,05:00:00,942,444,1252,267,163,92,27,17
2022-09-15 05:00:00-03:00,2022-09-15,05:00:00,2022-09-15 06:00:00-03:00,2022-09-15,06:00:00,1785,858,1727,326,303,161,36,25
2022-09-15 06:00:00-03:00,2022-09-15,06:00:00,2022-09-15 07:00:00-03:00,2022-09-15,07:00:00,3794,2060,3434,735,627,338,85,59
2022-09-15 07:00:00-03:00,2022-09-15,07:00:00,2022-09-15 08:00:00-03:00,2022-09-15,08:00:00,6341,3409,8929,1793,1062,532,75,54
2022-09-15 08:00:00-03:00,2022-09-15,08:00:00,2022-09-15 09:00:00-03:00,2022-09-15,09:00:00,8448,4849,8061,1738,2170,1123,77,53
2022-09-15 09:00:00-03:00,2022-09-15,09:00:00,2022-09-15 10:00:00-03:00,2022-09-15,10:00:00,7276,4221,7668,1785,2546,1248,64,45
2022-09-15 10:00:00-03:00,2022-09-15,10:00:00,2022-09-15 11:00:00-03:00,2022-09-15,11:00:00,7275,3869,6967,1679,2906,1532,98,70
2022-09-15 11:00:00-03:00,2022-09-15,11:00:00,2022-09-15 12:00:00-03:00,2022-09-15,12:00:00,7466,3963,8041,2130,2762,1429,79,50
2022-09-15 12:00:00-03:00,2022-09-15,12:00:00,2022-09-15 13:00:00-03:00,2022-09-15,13:00:00,7459,3897,8372,2341,2542,1325,54,35
2022-09-15 13:00:00-03:00,2022-09-15,13:00:00,2022-09-15 14:00:00-03:00,2022-09-15,14:00:00,7496,3933,9806,2693,2794,1309,306,245
2022-09-15 14:00:00-03:00,2022-09-15,14:00:00,2022-09-15 15:00:00-03:00,2022-09-15,15:00:00,6477,3334,8678,2301,2100,1040,260,174
2022-09-15 15:00:00-03:00,2022-09-15,15:00:00,2022-09-15 16:00:00-03:00,2022-09-15,16:00:00,6260,3184,6689,1893,2068,1033,329,200
2022-09-15 16:00:00-03:00,2022-09-15,16:00:00,2022-09-15 17:00:00-03:00,2022-09-15,17:00:00,6341,3159,6192,1833,1783,856,180,107
2022-09-15 17:00:00-03:00,2022-09-15,17:00:00,2022-09-15 18:00:00-03:00,2022-09-15,18:00:00,7198,3816,6121,1803,3058,1596,197,122
2022-09-15 18:00:00-03:00,2022-09-15,18:00:00,2022-09-15 19:00:00-03:00,2022-09-15,19:00:00,11377,5128,6403,1653,2900,1427,193,138
2022-09-15 19:00:00-03:00,2022-09-15,19:00:00,2022-09-15 20:00:00-03:00,2022-09-15,20:00:00,11413,5542,7864,2179,2408,1072,196,109
2022-09-15 20:00:00-03:00,2022-09-15,20:00:00,2022-09-15 21:00:00-03:00,2022-09-15,21:00:00,14519,6042,6647,1790,1952,968,155,106
2022-09-15 21:00:00-03:00,2022-09-15,21:00:00,2022-09-15 22:00:00-03:00,2022-09-15,22:00:00,15958,7492,6574,1994,1935,912,236,146
2022-09-15 22:00:00-03:00,2022-09-15,22:00:00,2022-09-15 23:00:00-03:00,2022-09-15,23:00:00,15523,7724,6651,2124,2147,1044,220,158
2022-09-15 23:00:00-03:00,2022-09-15,23:00:00,2022-09-16 00:00:00-03:00,2022-09-16,00:00:00,13133,6912,5034,1422,1646,779,126,101
2022-09-16 00:00:00-03:00,2022-09-16,00:00:00,2022-09-16 01:00:00-03:00,2022-09-16,01:00:00,7150,3837,3637,1040,967,471,87,55
2022-09-16 01:00:00-03:00,2022-09-16,01:00:00,2022-09-16 02:00:00-03:00,2022-09-16,02:00:00,3074,1482,1862,570,549,273,68,56
2022-09-16 02:00:00-03:00,2022-09-16,02:00:00,2022-09-16 03:00:00-03:00,2022-09-16,03:00:00,1869,875,954,388,376,154,15,12
2022-09-16 03:00:00-03:00,2022-09-16,03:00:00,2022-09-16 04:00:00-03:00,2022-09-16,04:00:00,1246,576,663,199,216,112,13,10
2022-09-16 04:00:00-03:00,2022-09-16,04:00:00,2022-09-16 05:00:00-03:00,2022-09-16,05:00:00,1366,560,703,165,222,79,18,12
2022-09-16 05:00:00-03:00,2022-09-16,05:00:00,2022-09-16 06:00:00-03:00,2022-09-16,06:00:00,2037,1049,1386,459,287,159,20,13
2022-09-16 06:00:00-03:00,2022-09-16,06:00:00,2022-09-16 07:00:00-03:00,2022-09-16,07:00:00,3696,1927,2807,708,618,364,73,39
2022-09-16 07:00:00-03:00,2022-09-16,07:00:00,2022-09-16 08:00:00-03:00,2022-09-16,08:00:00,6757,3525,6533,1488,855,518,79,46
2022-09-16 08:00:00-03:00,2022-09-16,08:00:00,2022-09-16 09:00:00-03:00,2022-09-16,09:00:00,8136,4550,6708,1693,1177,647,294,255
2022-09-16 09:00:00-03:00,2022-09-16,09:00:00,2022-09-16 10:00:00-03:00,2022-09-16,10:00:00,8647,4580,6056,1680,1885,808,280,245
2022-09-16 10:00:00-03:00,2022-09-16,10:00:00,2022-09-16 11:00:00-03:00,2022-09-16,11:00:00,8108,4565,5276,1631,1453,684,220,179
2022-09-16 11:00:00-03:00,2022-09-16,11:00:00,2022-09-16 12:00:00-03:00,2022-09-16,12:00:00,7836,4411,5657,1670,1266,662,340,270
2022-09-16 12:00:00-03:00,2022-09-16,12:00:00,2022-09-16 13:00:00-03:00,2022-09-16,13:00:00,7429,4151,6187,1716,1863,785,259,176
2022-09-16 13:00:00-03:00,2022-09-16,13:00:00,2022-09-16 14:00:00-03:00,2022-09-16,14:00:00,7834,4229,7576,2241,1868,838,241,152
2022-09-16 14:00:00-03:00,2022-09-16,14:00:00,2022-09-16 15:00:00-03:00,2022-09-16,15:00:00,7659,4237,7380,2007,1490,708,209,159
2022-09-16 15:00:00-03:00,2022-09-16,15:00:00,2022-09-16 16:00:00-03:00,2022-09-16,16:00:00,7355,4100,6785,1962,1590,742,184,126
2022-09-16 16:00:00-03:00,2022-09-16,16:00:00,2022-09-16 17:00:00-03:00,2022-09-16,17:00:00,6779,3952,6269,1983,1454,681,197,132
2022-09-16 17:00:00-03:00,2022-09-16,17:00:00,2022-09-16 18:00:00-03:00,2022-09-16,18:00:00,7065,3767,5821,1680,2739,1783,241,152
2022-09-16 18:00:00-03:00,2022-09-16,18:00:00,2022-09-16 19:00:00-03:00,2022-09-16,19:00:00,11010,5281,8169,1981,3982,2263,159,107
2022-09-16 19:00:00-03:00,2022-09-16,19:00:00,2022-09-16 20:00:00-03:00,2022-09-16,20:00:00,11397,5908,7056,1927,3445,1892,212,143
2022-09-16 20:00:00-03:00,2022-09-16,20:00:00,2022-09-16 21:00:00-03:00,2022-09-16,21:00:00,12583,5851,10079,2236,2761,1408,165,120
2022-09-16 21:00:00-03:00,2022-09-16,21:00:00,2022-09-16 22:00:00-03:00,2022-09-16,22:00:00,17096,7702,8533,1880,2453,1200,213,154
2022-09-16 22:00:00-03:00,2022-09-16,22:00:00,2022-09-16 23:00:00-03:00,2022-09-16,23:00:00,13698,6472,7110,1672,2295,1044,390,239
2022-09-16 23:00:00-03:00,2022-09-16,23:00:00,2022-09-17 00:00:00-03:00,2022-09-17,00:00:00,10010,4800,5846,1352,1682,799,309,199
2022-09-17 00:00:00-03:00,2022-09-17,00:00:00,2022-09-17 01:00:00-03:00,2022-09-17,01:00:00,6801,3215,4095,922,1058,525,136,92
2022-09-17 01:00:00-03:00,2022-09-17,01:00:00,2022-09-17 02:00:00-03:00,2022-09-17,02:00:00,3920,1831,2241,526,717,306,56,43
2022-09-17 02:00:00-03:00,2022-09-17,02:00:00,2022-09-17 03:00:00-03:00,2022-09-17,03:00:00,2159,987,1351,308,311,143,51,27
2022-09-17 03:00:00-03:00,2022-09-17,03:00:00,2022-09-17 04:00:00-03:00,2022-09-17,04:00:00,1402,688,980,263,236,101,46,28
2022-09-17 04:00:00-03:00,2022-09-17,04:00:00,2022-09-17 05:00:00-03:00,2022-09-17,05:00:00,1462,612,944,191,206,106,33,22
2022-09-17 05:00:00-03:00,2022-09-17,05:00:00,2022-09-17 06:00:00-03:00,2022-09-17,06:00:00,1922,815,1294,273,267,149,33,19
2022-09-17 06:00:00-03:00,2022-09-17,06:00:00,2022-09-17 07:00:00-03:00,2022-09-17,07:00:00,3327,1577,2526,512,376,181,54,32
2022-09-17 07:00:00-03:00,2022-09-17,07:00:00,2022-09-17 08:00:00-03:00,2022-09-17,08:00:00,5236,2789,5184,1153,792,353,91,59
2022-09-17 08:00:00-03:00,2022-09-17,08:00:00,2022-09-17 09:00:00-03:00,2022-09-17,09:00:00,7682,4222,7070,1627,902,426,132,97
2022-09-17 09:00:00-03:00,2022-09-17,09:00:00,2022-09-17 10:00:00-03:00,2022-09-17,10:00:00,8251,4465,7348,1864,1285,587,182,129
2022-09-17 10:00:00-03:00,2022-09-17,10:00:00,2022-09-17 11:00:00-03:00,2022-09-17,11:00:00,8263,4513,6910,1752,1520,661,133,92
2022-09-17 11:00:00-03:00,2022-09-17,11:00:00,2022-09-17 12:00:00-03:00,2022-09-17,12:00:00,8214,4235,6538,1633,1882,833,235,181
2022-09-17 12:00:00-03:00,2022-09-17,12:00:00,2022-09-17 13:00:00-03:00,2022-09-17,13:00:00,8692,4591,7646,2084,2068,876,370,252
2022-09-17 13:00:00-03:00,2022-09-17,13:00:00,2022-09-17 14:00:00-03:00,2022-09-17,14:00:00,12891,6223,9547,2415,3140,1352,240,196
2022-09-17 14:00:00-03:00,2022-09-17,14:00:00,2022-09-17 15:00:00-03:00,2022-09-17,15:00:00,12461,6053,8701,2221,2703,1348,242,164
2022-09-17 15:00:00-03:00,2022-09-17,15:00:00,2022-09-17 16:00:00-03:00,2022-09-17,16:00:00,10735,5452,9066,2165,2688,1264,198,128
2022-09-17 16:00:00-03:00,2022-09-17,16:00:00,2022-09-17 17:00:00-03:00,2022-09-17,17:00:00,9866,4861,8613,2048,1893,911,124,102
2022-09-17 17:00:00-03:00,2022-09-17,17:00:00,2022-09-17 18:00:00-03:00,2022-09-17,18:00:00,10861,5467,9131,2076,2261,953,168,120
2022-09-17 18:00:00-03:00,2022-09-17,18:00:00,2022-09-17 19:00:00-03:00,2022-09-17,19:00:00,9440,4670,11209,2590,2336,1126,346,167
2022-09-17 19:00:00-03:00,2022-09-17,19:00:00,2022-09-17 20:00:00-03:00,2022-09-17,20:00:00,9116,4315,11404,2993,2152,1076,226,112
2022-09-17 20:00:00-03:00,2022-09-17,20:00:00,2022-09-17 21:00:00-03:00,2022-09-17,21:00:00,8675,4261,10013,2706,2505,1210,219,131
2022-09-17 21:00:00-03:00,2022-09-17,21:00:00,2022-09-17 22:00:00-03:00,2022-09-17,22:00:00,7618,3864,7956,2014,1955,961,183,119
2022-09-17 22:00:00-03:00,2022-09-17,22:00:00,2022-09-17 23:00:00-03:00,2022-09-17,23:00:00,7689,3567,6926,1861,1626,721,106,73
2022-09-17 23:00:00-03:00,2022-09-17,23:00:00,2022-09-18 00:00:00-03:00,2022-09-18,00:00:00,5923,2907,5706,1476,1413,564,114,66
2022-09-18 00:00:00-03:00,2022-09-18,00:00:00,2022-09-18 01:00:00-03:00,2022-09-18,01:00:00,4063,2015,4102,964,884,330,71,39
2022-09-18 01:00:00-03:00,2022-09-18,01:00:00,2022-09-18 02:00:00-03:00,2022-09-18,02:00:00,2639,1304,2393,641,584,278,31,25
2022-09-18 02:00:00-03:00,2022-09-18,02:00:00,2022-09-18 03:00:00-03:00,2022-09-18,03:00:00,1551,721,1447,375,350,124,23,12
2022-09-18 03:00:00-03:00,2022-09-18,03:00:00,2022-09-18 04:00:00-03:00,2022-09-18,04:00:00,1000,444,1017,227,221,83,23,8
2022-09-18 04:00:00-03:00,2022-09-18,04:00:00,2022-09-18 05:00:00-03:00,2022-09-18,05:00:00,853,388,820,195,159,78,18,12
2022-09-18 05:00:00-03:00,2022-09-18,05:00:00,2022-09-18 06:00:00-03:00,2022-09-18,06:00:00,986,461,1181,336,169,73,22,14
2022-09-18 06:00:00-03:00,2022-09-18,06:00:00,2022-09-18 07:00:00-03:00,2022-09-18,07:00:00,2017,1020,2130,591,316,130,35,20
2022-09-18 07:00:00-03:00,2022-09-18,07:00:00,2022-09-18 08:00:00-03:00,2022-09-18,08:00:00,3461,1918,5262,1221,532,223,66,43
2022-09-18 08:00:00-03:00,2022-09-18,08:00:00,2022-09-18 09:00:00-03:00,2022-09-18,09:00:00,4991,2800,9336,2045,753,397,165,109
2022-09-18 09:00:00-03:00,2022-09-18,09:00:00,2022-09-18 10:00:00-03:00,2022-09-18,10:00:00,6118,3522,12132,3120,1292,558,108,63
2022-09-18 10:00:00-03:00,2022-09-18,10:00:00,2022-09-18 11:00:00-03:00,2022-09-18,11:00:00,8079,4489,11741,2953,1471,623,94,65
2022-09-18 11:00:00-03:00,2022-09-18,11:00:00,2022-09-18 12:00:00-03:00,2022-09-18,12:00:00,8068,4261,10567,2802,1297,600,162,107
2022-09-18 12:00:00-03:00,2022-09-18,12:00:00,2022-09-18 13:00:00-03:00,2022-09-18,13:00:00,8763,4372,9381,2542,1823,754,173,137
2022-09-18 13:00:00-03:00,2022-09-18,13:00:00,2022-09-18 14:00:00-03:00,2022-09-18,14:00:00,15165,6793,11042,2975,1181,563,91,70
2022-09-18 14:00:00-03:00,2022-09-18,14:00:00,2022-09-18 15:00:00-03:00,2022-09-18,15:00:00,14036,7566,12400,3769,1079,468,70,53
2022-09-18 15:00:00-03:00,2022-09-18,15:00:00,2022-09-18 16:00:00-03:00,2022-09-18,16:00:00,13570,7382,12280,3839,1031,452,65,45
2022-09-18 16:00:00-03:00,2022-09-18,16:00:00,2022-09-18 17:00:00-03:00,2022-09-18,17:00:00,11759,6161,10729,3068,947,431,44,27
2022-09-18 17:00:00-03:00,2022-09-18,17:00:00,2022-09-18 18:00:00-03:00,2022-09-18,18:00:00,10383,5450,11140,3190,943,385,67,57
2022-09-18 18:00:00-03:00,2022-09-18,18:00:00,2022-09-18 19:00:00-03:00,2022-09-18,19:00:00,12490,6106,11575,3226,1704,1003,53,37
2022-09-18 19:00:00-03:00,2022-09-18,19:00:00,2022-09-18 20:00:00-03:00,2022-09-18,20:00:00,12901,6335,9806,2958,1501,784,93,58
2022-09-18 20:00:00-03:00,2022-09-18,20:00:00,2022-09-18 21:00:00-03:00,2022-09-18,21:00:00,12009,5921,8850,2927,1597,786,80,63
2022-09-18 21:00:00-03:00,2022-09-18,21:00:00,2022-09-18 22:00:00-03:00,2022-09-18,22:00:00,11475,5635,9655,3094,1479,831,69,56
2022-09-18 22:00:00-03:00,2022-09-18,22:00:00,2022-09-18 23:00:00-03:00,2022-09-18,23:00:00,11097,5193,9484,2879,1040,572,48,35
2022-09-18 23:00:00-03:00,2022-09-18,23:00:00,2022-09-19 00:00:00-03:00,2022-09-19,00:00:00,7610,3769,6700,1979,900,459,54,33
2022-09-19 00:00:00-03:00,2022-09-19,00:00:00,2022-09-19 01:00:00-03:00,2022-09-19,01:00:00,5177,2535,4329,1389,828,382,247,98
2022-09-19 01:00:00-03:00,2022-09-19,01:00:00,2022-09-19 02:00:00-03:00,2022-09-19,02:00:00,2623,1311,2797,803,389,179,73,26
2022-09-19 02:00:00-03:00,2022-09-19,02:00:00,2022-09-19 03:00:00-03:00,2022-09-19,03:00:00,1565,812,1558,477,268,131,55,26
2022-09-19 03:00:00-03:00,2022-09-19,03:00:00,2022-09-19 04:00:00-03:00,2022-09-19,04:00:00,1078,557,1106,403,140,55,25,9
2022-09-19 04:00:00-03:00,2022-09-19,04:00:00,2022-09-19 05:00:00-03:00,2022-09-19,05:00:00,1035,507,1124,366,153,66,32,8
2022-09-19 05:00:00-03:00,2022-09-19,05:00:00,2022-09-19 06:00:00-03:00,2022-09-19,06:00:00,1745,924,1764,488,202,73,54,21
2022-09-19 06:00:00-03:00,2022-09-19,06:00:00,2022-09-19 07:00:00-03:00,2022-09-19,07:00:00,3481,1810,3212,853,429,205,102,51
2022-09-19 07:00:00-03:00,2022-09-19,07:00:00,2022-09-19 08:00:00-03:00,2022-09-19,08:00:00,8019,3645,8703,1945,607,297,172,69
2022-09-19 08:00:00-03:00,2022-09-19,08:00:00,2022-09-19 09:00:00-03:00,2022-09-19,09:00:00,10018,4661,10281,2651,727,402,191,102
2022-09-19 09:00:00-03:00,2022-09-19,09:00:00,2022-09-19 10:00:00-03:00,2022-09-19,10:00:00,9973,4375,8739,2428,1155,579,336,179
2022-09-19 10:00:00-03:00,2022-09-19,10:00:00,2022-09-19 11:00:00-03:00,2022-09-19,11:00:00,11417,5088,9027,2501,934,482,364,194
2022-09-19 11:00:00-03:00,2022-09-19,11:00:00,2022-09-19 12:00:00-03:00,2022-09-19,12:00:00,12989,5653,9384,2572,1084,464,316,178
2022-09-19 12:00:00-03:00,2022-09-19,12:00:00,2022-09-19 13:00:00-03:00,2022-09-19,13:00:00,11828,5532,15919,3796,1294,710,303,190
2022-09-19 13:00:00-03:00,2022-09-19,13:00:00,2022-09-19 14:00:00-03:00,2022-09-19,14:00:00,11361,5207,14582,4337,1646,827,205,114
2022-09-19 14:00:00-03:00,2022-09-19,14:00:00,2022-09-19 15:00:00-03:00,2022-09-19,15:00:00,10110,4788,11129,3396,1756,807,201,106
2022-09-19 15:00:00-03:00,2022-09-19,15:00:00,2022-09-19 16:00:00-03:00,2022-09-19,16:00:00,9045,4312,10554,3421,1410,695,245,140
2022-09-19 16:00:00-03:00,2022-09-19,16:00:00,2022-09-19 17:00:00-03:00,2022-09-19,17:00:00,9210,4334,11717,3704,1285,587,213,117
2022-09-19 17:00:00-03:00,2022-09-19,17:00:00,2022-09-19 18:00:00-03:00,2022-09-19,18:00:00,10532,4785,10809,3271,1550,654,175,100
