start,start_date,start_time,end,end_date,end_time,@LulaOficial_mentions,@LulaOficial_mentions_without_retweet,@jairbolsonaro_mentions,@jairbolsonaro_mentions_without_retweet,@cirogomes_mentions,@cirogomes_mentions_without_retweet,@simonetebetbr_mentions,@simonetebetbr_mentions_without_retweet
2022-09-17 00:00:00-03:00,2022-09-17,00:00:00,2022-09-17 01:00:00-03:00,2022-09-17,01:00:00,6750,3170,4065,909,1050,519,133,90
2022-09-17 01:00:00-03:00,2022-09-17,01:00:00,2022-09-17 02:00:00-03:00,2022-09-17,02:00:00,3891,1808,2232,522,716,307,55,42
2022-09-17 02:00:00-03:00,2022-09-17,02:00:00,2022-09-17 03:00:00-03:00,2022-09-17,03:00:00,2143,974,1335,300,307,143,51,27
2022-09-17 03:00:00-03:00,2022-09-17,03:00:00,2022-09-17 04:00:00-03:00,2022-09-17,04:00:00,1374,674,974,259,233,100,41,23
2022-09-17 04:00:00-03:00,2022-09-17,04:00:00,2022-09-17 05:00:00-03:00,2022-09-17,05:00:00,1442,603,937,191,202,103,33,22
2022-09-17 05:00:00-03:00,2022-09-17,05:00:00,2022-09-17 06:00:00-03:00,2022-09-17,06:00:00,1912,807,1287,272,262,147,33,19
2022-09-17 06:00:00-03:00,2022-09-17,06:00:00,2022-09-17 07:00:00-03:00,2022-09-17,07:00:00,3305,1565,2513,512,375,180,53,31
2022-09-17 07:00:00-03:00,2022-09-17,07:00:00,2022-09-17 08:00:00-03:00,2022-09-17,08:00:00,5208,2768,5160,1148,790,351,91,59
2022-09-17 08:00:00-03:00,2022-09-17,08:00:00,2022-09-17 09:00:00-03:00,2022-09-17,09:00:00,7625,4175,7040,1628,898,426,130,95
2022-09-17 09:00:00-03:00,2022-09-17,09:00:00,2022-09-17 10:00:00-03:00,2022-09-17,10:00:00,8206,4426,7328,1861,1284,587,182,129
2022-09-17 10:00:00-03:00,2022-09-17,10:00:00,2022-09-17 11:00:00-03:00,2022-09-17,11:00:00,8190,4458,6874,1742,1513,658,133,92
2022-09-17 11:00:00-03:00,2022-09-17,11:00:00,2022-09-17 12:00:00-03:00,2022-09-17,12:00:00,8168,4203,6492,1614,1873,828,234,180
2022-09-17 12:00:00-03:00,2022-09-17,12:00:00,2022-09-17 13:00:00-03:00,2022-09-17,13:00:00,8643,4555,7600,2056,2035,845,368,250
2022-09-17 13:00:00-03:00,2022-09-17,13:00:00,2022-09-17 14:00:00-03:00,2022-09-17,14:00:00,12812,6165,9452,2350,3129,1348,239,195
2022-09-17 14:00:00-03:00,2022-09-17,14:00:00,2022-09-17 15:00:00-03:00,2022-09-17,15:00:00,12357,6003,8644,2199,2698,1344,241,163
2022-09-17 15:00:00-03:00,2022-09-17,15:00:00,2022-09-17 16:00:00-03:00,2022-09-17,16:00:00,10656,5389,9021,2145,2678,1258,198,129
2022-09-17 16:00:00-03:00,2022-09-17,16:00:00,2022-09-17 17:00:00-03:00,2022-09-17,17:00:00,9821,4822,8564,2030,1882,904,122,100
2022-09-17 17:00:00-03:00,2022-09-17,17:00:00,2022-09-17 18:00:00-03:00,2022-09-17,18:00:00,10786,5408,9076,2052,2252,948,168,120
2022-09-17 18:00:00-03:00,2022-09-17,18:00:00,2022-09-17 19:00:00-03:00,2022-09-17,19:00:00,9357,4630,11146,2568,2337,1126,347,168
2022-09-17 19:00:00-03:00,2022-09-17,19:00:00,2022-09-17 20:00:00-03:00,2022-09-17,20:00:00,9056,4271,11189,2841,2146,1074,226,112
2022-09-17 20:00:00-03:00,2022-09-17,20:00:00,2022-09-17 21:00:00-03:00,2022-09-17,21:00:00,8604,4204,9941,2679,2488,1202,218,130
2022-09-17 21:00:00-03:00,2022-09-17,21:00:00,2022-09-17 22:00:00-03:00,2022-09-17,22:00:00,7569,3826,7900,1985,1954,961,190,126
2022-09-17 22:00:00-03:00,2022-09-17,22:00:00,2022-09-17 23:00:00-03:00,2022-09-17,23:00:00,7651,3530,6891,1843,1624,719,106,73
2022-09-17 23:00:00-03:00,2022-09-17,23:00:00,2022-09-18 00:00:00-03:00,2022-09-18,00:00:00,5899,2888,5647,1460,1406,563,114,68
2022-09-18 00:00:00-03:00,2022-09-18,00:00:00,2022-09-18 01:00:00-03:00,2022-09-18,01:00:00,4039,2006,4075,959,881,330,70,40
2022-09-18 01:00:00-03:00,2022-09-18,01:00:00,2022-09-18 02:00:00-03:00,2022-09-18,02:00:00,2622,1292,2375,636,587,281,31,25
2022-09-18 02:00:00-03:00,2022-09-18,02:00:00,2022-09-18 03:00:00-03:00,2022-09-18,03:00:00,1536,710,1443,375,349,124,23,12
2022-09-18 03:00:00-03:00,2022-09-18,03:00:00,2022-09-18 04:00:00-03:00,2022-09-18,04:00:00,996,442,1014,225,227,89,23,8
2022-09-18 04:00:00-03:00,2022-09-18,04:00:00,2022-09-18 05:00:00-03:00,2022-09-18,05:00:00,853,388,818,194,159,78,18,12
2022-09-18 05:00:00-03:00,2022-09-18,05:00:00,2022-09-18 06:00:00-03:00,2022-09-18,06:00:00,977,452,1177,336,169,73,22,14
2022-09-18 06:00:00-03:00,2022-09-18,06:00:00,2022-09-18 07:00:00-03:00,2022-09-18,07:00:00,2006,1012,2117,588,314,129,35,20
2022-09-18 07:00:00-03:00,2022-09-18,07:00:00,2022-09-18 08:00:00-03:00,2022-09-18,08:00:00,3428,1888,5236,1216,531,222,66,43
2022-09-18 08:00:00-03:00,2022-09-18,08:00:00,2022-09-18 09:00:00-03:00,2022-09-18,09:00:00,4959,2774,9294,2021,746,390,160,104
2022-09-18 09:00:00-03:00,2022-09-18,09:00:00,2022-09-18 10:00:00-03:00,2022-09-18,10:00:00,6065,3491,12064,3085,1287,556,108,63
2022-09-18 10:00:00-03:00,2022-09-18,10:00:00,2022-09-18 11:00:00-03:00,2022-09-18,11:00:00,8038,4460,11641,2924,1465,619,93,65
2022-09-18 11:00:00-03:00,2022-09-18,11:00:00,2022-09-18 12:00:00-03:00,2022-09-18,12:00:00,7988,4202,10509,2782,1296,599,162,107
2022-09-18 12:00:00-03:00,2022-09-18,12:00:00,2022-09-18 13:00:00-03:00,2022-09-18,13:00:00,8704,4339,9325,2522,1813,751,171,135
2022-09-18 13:00:00-03:00,2022-09-18,13:00:00,2022-09-18 14:00:00-03:00,2022-09-18,14:00:00,15045,6708,10980,2946,1171,558,89,69
2022-09-18 14:00:00-03:00,2022-09-18,14:00:00,2022-09-18 15:00:00-03:00,2022-09-18,15:00:00,13940,7485,12308,3729,1075,465,69,53
2022-09-18 15:00:00-03:00,2022-09-18,15:00:00,2022-09-18 16:00:00-03:00,2022-09-18,16:00:00,13502,7333,12206,3795,1028,449,65,45
2022-09-18 16:00:00-03:00,2022-09-18,16:00:00,2022-09-18 17:00:00-03:00,2022-09-18,17:00:00,11697,6126,10642,3038,945,430,44,27
2022-09-18 17:00:00-03:00,2022-09-18,17:00:00,2022-09-18 18:00:00-03:00,2022-09-18,18:00:00,10311,5385,11077,3171,941,384,67,57
2022-09-18 18:00:00-03:00,2022-09-18,18:00:00,2022-09-18 19:00:00-03:00,2022-09-18,19:00:00,12384,6039,11495,3198,1696,996,51,35
2022-09-18 19:00:00-03:00,2022-09-18,19:00:00,2022-09-18 20:00:00-03:00,2022-09-18,20:00:00,12820,6275,9741,2930,1488,781,93,58
2022-09-18 20:00:00-03:00,2022-09-18,20:00:00,2022-09-18 21:00:00-03:00,2022-09-18,21:00:00,11923,5859,8773,2898,1579,777,59,43
2022-09-18 21:00:00-03:00,2022-09-18,21:00:00,2022-09-18 22:00:00-03:00,2022-09-18,22:00:00,11376,5572,9551,3068,1470,825,69,56
2022-09-18 22:00:00-03:00,2022-09-18,22:00:00,2022-09-18 23:00:00-03:00,2022-09-18,23:00:00,10987,5151,9392,2851,1034,571,48,35
2022-09-18 23:00:00-03:00,2022-09-18,23:00:00,2022-09-19 00:00:00-03:00,2022-09-19,00:00:00,7565,3742,6642,1948,895,458,53,33
2022-09-19 00:00:00-03:00,2022-09-19,00:00:00,2022-09-19 01:00:00-03:00,2022-09-19,01:00:00,5134,2511,4279,1367,817,376,247,98
2022-09-19 01:00:00-03:00,2022-09-19,01:00:00,2022-09-19 02:00:00-03:00,2022-09-19,02:00:00,2608,1302,2786,800,389,179,74,27
2022-09-19 02:00:00-03:00,2022-09-19,02:00:00,2022-09-19 03:00:00-03:00,2022-09-19,03:00:00,1557,804,1539,472,268,132,55,26
2022-09-19 03:00:00-03:00,2022-09-19,03:00:00,2022-09-19 04:00:00-03:00,2022-09-19,04:00:00,1073,552,1097,400,139,55,25,9
2022-09-19 04:00:00-03:00,2022-09-19,04:00:00,2022-09-19 05:00:00-03:00,2022-09-19,05:00:00,1020,497,1111,355,153,66,32,8
2022-09-19 05:00:00-03:00,2022-09-19,05:00:00,2022-09-19 06:00:00-03:00,2022-09-19,06:00:00,1737,920,1752,486,202,74,54,21
2022-09-19 06:00:00-03:00,2022-09-19,06:00:00,2022-09-19 07:00:00-03:00,2022-09-19,07:00:00,3452,1798,3194,848,424,202,101,51
2022-09-19 07:00:00-03:00,2022-09-19,07:00:00,2022-09-19 08:00:00-03:00,2022-09-19,08:00:00,7969,3612,8645,1925,604,294,171,69
2022-09-19 08:00:00-03:00,2022-09-19,08:00:00,2022-09-19 09:00:00-03:00,2022-09-19,09:00:00,9959,4632,10223,2631,711,387,188,99
2022-09-19 09:00:00-03:00,2022-09-19,09:00:00,2022-09-19 10:00:00-03:00,2022-09-19,10:00:00,9870,4320,8659,2396,1143,569,333,176
2022-09-19 10:00:00-03:00,2022-09-19,10:00:00,2022-09-19 11:00:00-03:00,2022-09-19,11:00:00,11300,5030,8945,2479,924,474,362,193
2022-09-19 11:00:00-03:00,2022-09-19,11:00:00,2022-09-19 12:00:00-03:00,2022-09-19,12:00:00,12893,5594,9300,2539,1076,459,311,173
2022-09-19 12:00:00-03:00,2022-09-19,12:00:00,2022-09-19 13:00:00-03:00,2022-09-19,13:00:00,11724,5473,15778,3750,1282,700,302,190
2022-09-19 13:00:00-03:00,2022-09-19,13:00:00,2022-09-19 14:00:00-03:00,2022-09-19,14:00:00,11240,5130,14418,4255,1638,821,204,113
2022-09-19 14:00:00-03:00,2022-09-19,14:00:00,2022-09-19 15:00:00-03:00,2022-09-19,15:00:00,9972,4714,11039,3345,1743,797,198,103
2022-09-19 15:00:00-03:00,2022-09-19,15:00:00,2022-09-19 16:00:00-03:00,2022-09-19,16:00:00,8927,4260,10440,3359,1367,657,244,139
2022-09-19 16:00:00-03:00,2022-09-19,16:00:00,2022-09-19 17:00:00-03:00,2022-09-19,17:00:00,8884,4291,11605,3643,1251,575,210,114
2022-09-19 17:00:00-03:00,2022-09-19,17:00:00,2022-09-19 18:00:00-03:00,2022-09-19,18:00:00,10305,4712,10722,3231,1531,652,170,95
2022-09-19 18:00:00-03:00,2022-09-19,18:00:00,2022-09-19 19:00:00-03:00,2022-09-19,19:00:00,10627,4698,9317,3003,3207,1542,347,177
2022-09-19 19:00:00-03:00,2022-09-19,19:00:00,2022-09-19 20:00:00-03:00,2022-09-19,20:00:00,11448,4989,10421,3708,3130,1359,363,234
2022-09-19 20:00:00-03:00,2022-09-19,20:00:00,2022-09-19 21:00:00-03:00,2022-09-19,21:00:00,11987,4988,9022,2892,4875,2267,383,272
2022-09-19 21:00:00-03:00,2022-09-19,21:00:00,2022-09-19 22:00:00-03:00,2022-09-19,22:00:00,13562,6113,11239,3433,4480,2297,424,313
2022-09-19 22:00:00-03:00,2022-09-19,22:00:00,2022-09-19 23:00:00-03:00,2022-09-19,23:00:00,15865,7249,10366,3084,7010,4571,332,225
2022-09-19 23:00:00-03:00,2022-09-19,23:00:00,2022-09-20 00:00:00-03:00,2022-09-20,00:00:00,9094,4248,10625,2659,4478,2782,325,246
2022-09-20 00:00:00-03:00,2022-09-20,00:00:00,2022-09-20 01:00:00-03:00,2022-09-20,01:00:00,5164,2481,6206,1603,3541,2001,171,122
2022-09-20 01:00:00-03:00,2022-09-20,01:00:00,2022-09-20 02:00:00-03:00,2022-09-20,02:00:00,2763,1232,3783,991,1831,970,124,65
2022-09-20 02:00:00-03:00,2022-09-20,02:00:00,2022-09-20 03:00:00-03:00,2022-09-20,03:00:00,1458,634,2310,625,932,457,46,31
2022-09-20 03:00:00-03:00,2022-09-20,03:00:00,2022-09-20 04:00:00-03:00,2022-09-20,04:00:00,1099,438,1563,424,516,235,49,26
2022-09-20 04:00:00-03:00,2022-09-20,04:00:00,2022-09-20 05:00:00-03:00,2022-09-20,05:00:00,1003,463,1776,393,468,275,34,21
2022-09-20 05:00:00-03:00,2022-09-20,05:00:00,2022-09-20 06:00:00-03:00,2022-09-20,06:00:00,1496,678,3284,840,853,440,85,59
2022-09-20 06:00:00-03:00,2022-09-20,06:00:00,2022-09-20 07:00:00-03:00,2022-09-20,07:00:00,3280,1694,6704,1703,1639,881,116,89
2022-09-20 07:00:00-03:00,2022-09-20,07:00:00,2022-09-20 08:00:00-03:00,2022-09-20,08:00:00,5463,2943,10383,2683,2338,1356,247,164
2022-09-20 08:00:00-03:00,2022-09-20,08:00:00,2022-09-20 09:00:00-03:00,2022-09-20,09:00:00,6637,3714,9401,2846,2971,1700,250,185
2022-09-20 09:00:00-03:00,2022-09-20,09:00:00,2022-09-20 10:00:00-03:00,2022-09-20,10:00:00,5710,3152,15064,4019,3204,1808,205,158
2022-09-20 10:00:00-03:00,2022-09-20,10:00:00,2022-09-20 11:00:00-03:00,2022-09-20,11:00:00,6158,3295,12122,3627,3085,1686,177,125
2022-09-20 11:00:00-03:00,2022-09-20,11:00:00,2022-09-20 12:00:00-03:00,2022-09-20,12:00:00,6520,3430,17015,4481,2823,1362,130,101
2022-09-20 12:00:00-03:00,2022-09-20,12:00:00,2022-09-20 13:00:00-03:00,2022-09-20,13:00:00,8551,4188,14999,3827,2401,1204,118,76
2022-09-20 13:00:00-03:00,2022-09-20,13:00:00,2022-09-20 14:00:00-03:00,2022-09-20,14:00:00,8683,4253,14674,4150,2595,1279,157,109
2022-09-20 14:00:00-03:00,2022-09-20,14:00:00,2022-09-20 15:00:00-03:00,2022-09-20,15:00:00,8156,4208,11396,3160,3858,2154,171,143
2022-09-20 15:00:00-03:00,2022-09-20,15:00:00,2022-09-20 16:00:00-03:00,2022-09-20,16:00:00,8106,4208,16033,3575,4124,2116,137,113
2022-09-20 16:00:00-03:00,2022-09-20,16:00:00,2022-09-20 17:00:00-03:00,2022-09-20,17:00:00,7247,3725,13600,3121,3359,1872,121,95
2022-09-20 17:00:00-03:00,2022-09-20,17:00:00,2022-09-20 18:00:00-03:00,2022-09-20,18:00:00,7660,3767,13500,3461,2938,1561,164,125
2022-09-20 18:00:00-03:00,2022-09-20,18:00:00,2022-09-20 19:00:00-03:00,2022-09-20,19:00:00,9135,4555,14398,3432,3190,1527,165,119
2022-09-20 19:00:00-03:00,2022-09-20,19:00:00,2022-09-20 20:00:00-03:00,2022-09-20,20:00:00,8054,4316,14180,3376,4345,2308,161,104
2022-09-20 20:00:00-03:00,2022-09-20,20:00:00,2022-09-20 21:00:00-03:00,2022-09-20,21:00:00,8203,4296,12955,3507,4275,2482,632,445
2022-09-20 21:00:00-03:00,2022-09-20,21:00:00,2022-09-20 22:00:00-03:00,2022-09-20,22:00:00,8967,4715,17846,4500,4580,2471,640,556
2022-09-20 22:00:00-03:00,2022-09-20,22:00:00,2022-09-20 23:00:00-03:00,2022-09-20,23:00:00,7959,3876,13794,3238,3242,1652,259,173
2022-09-20 23:00:00-03:00,2022-09-20,23:00:00,2022-09-21 00:00:00-03:00,2022-09-21,00:00:00,5869,2784,9252,2031,2304,1153,241,102
2022-09-21 00:00:00-03:00,2022-09-21,00:00:00,2022-09-21 01:00:00-03:00,2022-09-21,01:00:00,3354,1593,5516,1234,1238,555,90,63
2022-09-21 01:00:00-03:00,2022-09-21,01:00:00,2022-09-21 02:00:00-03:00,2022-09-21,02:00:00,1961,831,3369,766,788,359,65,37
2022-09-21 02:00:00-03:00,2022-09-21,02:00:00,2022-09-21 03:00:00-03:00,2022-09-21,03:00:00,1015,457,1963,551,545,294,90,39
2022-09-21 03:00:00-03:00,2022-09-21,03:00:00,2022-09-21 04:00:00-03:00,2022-09-21,04:00:00,714,309,1403,304,363,145,34,15
2022-09-21 04:00:00-03:00,2022-09-21,04:00:00,2022-09-21 05:00:00-03:00,2022-09-21,05:00:00,771,370,1388,306,302,150,52,24
2022-09-21 05:00:00-03:00,2022-09-21,05:00:00,2022-09-21 06:00:00-03:00,2022-09-21,06:00:00,1299,562,2753,604,597,291,44,29
2022-09-21 06:00:00-03:00,2022-09-21,06:00:00,2022-09-21 07:00:00-03:00,2022-09-21,07:00:00,2525,1171,5719,1236,1214,611,98,57
2022-09-21 07:00:00-03:00,2022-09-21,07:00:00,2022-09-21 08:00:00-03:00,2022-09-21,08:00:00,4084,2091,8684,2414,1567,859,135,78
2022-09-21 08:00:00-03:00,2022-09-21,08:00:00,2022-09-21 09:00:00-03:00,2022-09-21,09:00:00,5627,3055,8741,2495,1678,957,134,82
2022-09-21 09:00:00-03:00,2022-09-21,09:00:00,2022-09-21 10:00:00-03:00,2022-09-21,10:00:00,5797,3108,7963,2330,2763,1547,163,100
2022-09-21 10:00:00-03:00,2022-09-21,10:00:00,2022-09-21 11:00:00-03:00,2022-09-21,11:00:00,6803,3329,7646,2128,3035,1684,182,110
2022-09-21 11:00:00-03:00,2022-09-21,11:00:00,2022-09-21 12:00:00-03:00,2022-09-21,12:00:00,6586,3415,7631,2185,4471,2450,145,90
2022-09-21 12:00:00-03:00,2022-09-21,12:00:00,2022-09-21 13:00:00-03:00,2022-09-21,13:00:00,6867,3404,10228,2358,5719,3462,218,123
2022-09-21 13:00:00-03:00,2022-09-21,13:00:00,2022-09-21 14:00:00-03:00,2022-09-21,14:00:00,7456,3994,9816,2427,4631,2866,186,133
2022-09-21 14:00:00-03:00,2022-09-21,14:00:00,2022-09-21 15:00:00-03:00,2022-09-21,15:00:00,6726,3616,8544,2181,4103,2619,164,112
2022-09-21 15:00:00-03:00,2022-09-21,15:00:00,2022-09-21 16:00:00-03:00,2022-09-21,16:00:00,6698,3637,8178,1959,3759,2327,167,121
2022-09-21 16:00:00-03:00,2022-09-21,16:00:00,2022-09-21 17:00:00-03:00,2022-09-21,17:00:00,8399,4128,9232,2040,3835,2457,164,102
2022-09-21 17:00:00-03:00,2022-09-21,17:00:00,2022-09-21 18:00:00-03:00,2022-09-21,18:00:00,7975,4162,7937,1794,4753,3291,219,157
2022-09-21 18:00:00-03:00,2022-09-21,18:00:00,2022-09-21 19:00:00-03:00,2022-09-21,19:00:00,8457,4094,9096,2025,4597,2876,333,161
2022-09-21 19:00:00-03:00,2022-09-21,19:00:00,2022-09-21 20:00:00-03:00,2022-09-21,20:00:00,12312,5161,10230,2197,5645,3590,376,196
2022-09-21 20:00:00-03:00,2022-09-21,20:00:00,2022-09-21 21:00:00-03:00,2022-09-21,21:00:00,11527,5468,8776,2051,6228,3639,334,187
2022-09-21 21:00:00-03:00,2022-09-21,21:00:00,2022-09-21 22:00:00-03:00,2022-09-21,22:00:00,9999,5228,8400,2156,7127,3872,245,127
2022-09-21 22:00:00-03:00,2022-09-21,22:00:00,2022-09-21 23:00:00-03:00,2022-09-21,23:00:00,9030,4806,8897,2005,5727,3401,341,234
2022-09-21 23:00:00-03:00,2022-09-21,23:00:00,2022-09-22 00:00:00-03:00,2022-09-22,00:00:00,7164,3643,7302,1810,4223,2394,120,58
2022-09-22 00:00:00-03:00,2022-09-22,00:00:00,2022-09-22 01:00:00-03:00,2022-09-22,01:00:00,4086,2121,4291,1079,2945,1550,93,55
2022-09-22 01:00:00-03:00,2022-09-22,01:00:00,2022-09-22 02:00:00-03:00,2022-09-22,02:00:00,2260,1193,2362,538,1653,925,50,33
2022-09-22 02:00:00-03:00,2022-09-22,02:00:00,2022-09-22 03:00:00-03:00,2022-09-22,03:00:00,1182,593,1425,428,1026,520,33,17
2022-09-22 03:00:00-03:00,2022-09-22,03:00:00,2022-09-22 04:00:00-03:00,2022-09-22,04:00:00,991,443,1037,242,563,301,19,10
2022-09-22 04:00:00-03:00,2022-09-22,04:00:00,2022-09-22 05:00:00-03:00,2022-09-22,05:00:00,950,450,1033,231,554,288,21,7
2022-09-22 05:00:00-03:00,2022-09-22,05:00:00,2022-09-22 06:00:00-03:00,2022-09-22,06:00:00,1607,742,1868,428,968,481,44,21
2022-09-22 06:00:00-03:00,2022-09-22,06:00:00,2022-09-22 07:00:00-03:00,2022-09-22,07:00:00,3291,1920,3717,914,2033,1075,88,40
2022-09-22 07:00:00-03:00,2022-09-22,07:00:00,2022-09-22 08:00:00-03:00,2022-09-22,08:00:00,4725,2738,8593,1896,2545,1363,186,84
2022-09-22 08:00:00-03:00,2022-09-22,08:00:00,2022-09-22 09:00:00-03:00,2022-09-22,09:00:00,6696,3610,8396,2128,3103,1751,158,84
2022-09-22 09:00:00-03:00,2022-09-22,09:00:00,2022-09-22 10:00:00-03:00,2022-09-22,10:00:00,6490,3470,7339,1780,3756,2094,117,81
2022-09-22 10:00:00-03:00,2022-09-22,10:00:00,2022-09-22 11:00:00-03:00,2022-09-22,11:00:00,6469,3491,7901,2164,3558,2151,128,84
2022-09-22 11:00:00-03:00,2022-09-22,11:00:00,2022-09-22 12:00:00-03:00,2022-09-22,12:00:00,7301,3873,10307,2538,3861,2075,116,81
2022-09-22 12:00:00-03:00,2022-09-22,12:00:00,2022-09-22 13:00:00-03:00,2022-09-22,13:00:00,7601,4077,11722,2929,5330,3083,184,146
2022-09-22 13:00:00-03:00,2022-09-22,13:00:00,2022-09-22 14:00:00-03:00,2022-09-22,14:00:00,8602,4751,11193,2834,5355,3027,188,139
2022-09-22 14:00:00-03:00,2022-09-22,14:00:00,2022-09-22 15:00:00-03:00,2022-09-22,15:00:00,7153,4033,11587,2683,5508,3058,149,99
2022-09-22 15:00:00-03:00,2022-09-22,15:00:00,2022-09-22 16:00:00-03:00,2022-09-22,16:00:00,7139,3699,12693,2918,4336,2457,176,115
2022-09-22 16:00:00-03:00,2022-09-22,16:00:00,2022-09-22 17:00:00-03:00,2022-09-22,17:00:00,7991,4289,13968,3537,4146,2197,295,187
2022-09-22 17:00:00-03:00,2022-09-22,17:00:00,2022-09-22 18:00:00-03:00,2022-09-22,18:00:00,8621,4572,17523,4437,4316,2204,284,169
2022-09-22 18:00:00-03:00,2022-09-22,18:00:00,2022-09-22 19:00:00-03:00,2022-09-22,19:00:00,9664,5455,16243,4300,3690,1826,251,130
2022-09-22 19:00:00-03:00,2022-09-22,19:00:00,2022-09-22 20:00:00-03:00,2022-09-22,20:00:00,10655,5998,14553,3863,3920,1802,461,299
2022-09-22 20:00:00-03:00,2022-09-22,20:00:00,2022-09-22 21:00:00-03:00,2022-09-22,21:00:00,22521,9619,12947,3699,3627,1844,611,424
2022-09-22 21:00:00-03:00,2022-09-22,21:00:00,2022-09-22 22:00:00-03:00,2022-09-22,22:00:00,20964,9299,14667,4248,3611,1626,538,359
2022-09-22 22:00:00-03:00,2022-09-22,22:00:00,2022-09-22 23:00:00-03:00,2022-09-22,23:00:00,15897,7129,12919,3371,3251,1489,471,290
2022-09-22 23:00:00-03:00,2022-09-22,23:00:00,2022-09-23 00:00:00-03:00,2022-09-23,00:00:00,14623,7265,9676,2565,2475,1061,348,235
2022-09-23 00:00:00-03:00,2022-09-23,00:00:00,2022-09-23 01:00:00-03:00,2022-09-23,01:00:00,7296,3585,5922,1441,1636,745,209,131
2022-09-23 01:00:00-03:00,2022-09-23,01:00:00,2022-09-23 02:00:00-03:00,2022-09-23,02:00:00,3760,1713,3163,750,961,413,122,90
2022-09-23 02:00:00-03:00,2022-09-23,02:00:00,2022-09-23 03:00:00-03:00,2022-09-23,03:00:00,2022,937,1950,485,678,284,101,57
2022-09-23 03:00:00-03:00,2022-09-23,03:00:00,2022-09-23 04:00:00-03:00,2022-09-23,04:00:00,1440,645,1455,339,473,217,82,47
2022-09-23 04:00:00-03:00,2022-09-23,04:00:00,2022-09-23 05:00:00-03:00,2022-09-23,05:00:00,1447,645,1500,301,388,168,82,56
2022-09-23 05:00:00-03:00,2022-09-23,05:00:00,2022-09-23 06:00:00-03:00,2022-09-23,06:00:00,2297,1199,2679,543,553,272,99,62
2022-09-23 06:00:00-03:00,2022-09-23,06:00:00,2022-09-23 07:00:00-03:00,2022-09-23,07:00:00,5604,3293,5512,1196,1049,520,201,133
2022-09-23 07:00:00-03:00,2022-09-23,07:00:00,2022-09-23 08:00:00-03:00,2022-09-23,08:00:00,8122,4450,10270,2260,1690,833,253,168
2022-09-23 08:00:00-03:00,2022-09-23,08:00:00,2022-09-23 09:00:00-03:00,2022-09-23,09:00:00,9780,5366,9710,2467,1981,947,265,197
2022-09-23 09:00:00-03:00,2022-09-23,09:00:00,2022-09-23 10:00:00-03:00,2022-09-23,10:00:00,9619,5340,8385,2342,2285,1078,224,145
2022-09-23 10:00:00-03:00,2022-09-23,10:00:00,2022-09-23 11:00:00-03:00,2022-09-23,11:00:00,10056,5543,8456,2438,2280,1185,214,139
